order_id,order_date,order_time,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,sales_amount,payment_method,total_price,order_month,weekdays/weekends,revenue_bucket,order_weekname,order_hourly,hourly_bucket
ORD011791,1/2/2025,8:16:00 AM,CUST00042,PROD0096,STR006,Online,3,20597.66,20,49434.38,Card,61792.98,January,Weekday,Medium Revenue,Thursday,8,Morning
ORD011792,7/5/2024,11:19:00 AM,CUST01052,PROD0100,STR004,Online,1,35910.88,0,35910.88,Cash,35910.88,July,Weekday,Medium Revenue,Friday,11,Morning
ORD011793,4/27/2025,11:21:00 AM,CUST02059,PROD0035,STR012,Offline,1,17826.77,10,16044.09,Card,17826.77,April,Weekend,Medium Revenue,Sunday,11,Morning
ORD011794,3/31/2024,11:53:00 AM,CUST00922,PROD0006,STR008,Online,4,6848.25,15,23284.05,Cash,27393,March,Weekend,Medium Revenue,Sunday,11,Morning
ORD011795,10/16/2025,9:40:00 PM,CUST02065,PROD0223,STR013,Online,2,5177.62,15,8801.95,Card,10355.24,October,Weekday,Low Revenue,Thursday,21,Evening
ORD011796,12/7/2024,12:01:00 PM,CUST01335,PROD0110,STR004,Online,1,28843.59,15,24517.05,Card,28843.59,December,Weekend,Medium Revenue,Saturday,12,Afternoon
ORD011797,2/26/2024,3:52:00 PM,CUST01773,PROD0005,STR001,Online,3,38734.15,15,98772.08,Cash,116202.45,February,Weekday,High Revnue,Monday,15,Afternoon
ORD011798,1/24/2024,5:10:00 PM,CUST00234,PROD0205,STR015,Online,2,32841.41,5,62398.68,UPI,65682.82,January,Weekday,High Revnue,Wednesday,17,Evening
ORD011799,1/17/2024,11:50:00 AM,CUST00473,PROD0053,STR013,Online,5,40331.67,5,191575.43,Cash,201658.35,January,Weekday,Very High Revenue,Wednesday,11,Morning
ORD011800,3/24/2024,10:15:00 PM,CUST01131,PROD0142,STR013,Offline,5,9998.04,5,47490.69,Card,49990.2,March,Weekend,Medium Revenue,Sunday,22,Evening
ORD011801,11/3/2025,2:23:00 PM,CUST01503,PROD0156,STR014,Online,3,11964.57,0,35893.71,UPI,35893.71,November,Weekday,Medium Revenue,Monday,14,Afternoon
ORD011802,4/13/2024,6:22:00 PM,CUST01801,PROD0180,STR004,Offline,1,17788.48,5,16899.06,UPI,17788.48,April,Weekend,Medium Revenue,Saturday,18,Evening
ORD011803,7/18/2025,5:57:00 PM,CUST00751,PROD0037,STR003,Online,5,4288.46,5,20370.18,Card,21442.3,July,Weekday,Medium Revenue,Friday,17,Evening
ORD011804,11/16/2025,12:54:00 PM,CUST00449,PROD0005,STR002,Offline,2,38734.15,5,73594.88,UPI,77468.3,November,Weekend,High Revnue,Sunday,12,Afternoon
ORD011805,7/24/2025,10:04:00 AM,CUST02055,PROD0055,STR006,Online,2,30999.85,0,61999.7,Cash,61999.7,July,Weekday,High Revnue,Thursday,10,Morning
ORD011806,6/7/2024,9:52:00 AM,CUST01497,PROD0095,STR015,Offline,2,29540.25,15,50218.42,Card,59080.5,June,Weekday,High Revnue,Friday,9,Morning
ORD011807,2/15/2025,6:35:00 PM,CUST01148,PROD0178,STR001,Offline,1,7000.19,10,6300.17,Card,7000.19,February,Weekend,Low Revenue,Saturday,18,Evening
ORD011808,11/5/2024,9:26:00 AM,CUST00056,PROD0201,STR010,Online,2,29068.51,5,55230.17,Cash,58137.02,November,Weekday,High Revnue,Tuesday,9,Morning
ORD011809,3/23/2025,10:25:00 AM,CUST01697,PROD0068,STR003,Offline,3,19232.53,5,54812.71,Cash,57697.59,March,Weekend,High Revnue,Sunday,10,Morning
ORD011810,11/19/2025,1:01:00 PM,CUST01009,PROD0200,STR004,Offline,3,12014.09,15,30635.93,UPI,36042.27,November,Weekday,Medium Revenue,Wednesday,13,Afternoon
ORD011811,8/17/2024,9:31:00 PM,CUST01374,PROD0075,STR008,Online,4,39135.3,20,125232.96,Card,156541.2,August,Weekend,Very High Revenue,Saturday,21,Evening
ORD011812,4/18/2025,9:30:00 PM,CUST00507,PROD0044,STR005,Online,4,41614.01,10,149810.44,Card,166456.04,April,Weekday,Very High Revenue,Friday,21,Evening
ORD011813,1/4/2024,4:23:00 PM,CUST02162,PROD0123,STR011,Online,4,42644.71,20,136463.07,Cash,170578.84,January,Weekday,Very High Revenue,Thursday,16,Afternoon
ORD011814,8/2/2025,10:12:00 AM,CUST02493,PROD0212,STR010,Offline,3,34337.79,20,82410.7,Cash,103013.37,August,Weekend,High Revnue,Saturday,10,Morning
ORD011815,5/29/2024,5:37:00 PM,CUST00639,PROD0181,STR013,Online,5,36967.04,20,147868.16,Cash,184835.2,May,Weekday,Very High Revenue,Wednesday,17,Evening
ORD011816,10/7/2024,9:28:00 PM,CUST01668,PROD0093,STR009,Offline,1,32939.74,0,32939.74,Cash,32939.74,October,Weekday,Medium Revenue,Monday,21,Evening
ORD011817,10/1/2025,11:02:00 AM,CUST02405,PROD0099,STR004,Online,5,25956.66,5,123294.14,Card,129783.3,October,Weekday,Very High Revenue,Wednesday,11,Morning
ORD011818,10/1/2025,11:35:00 AM,CUST01918,PROD0218,STR004,Offline,2,11222.28,10,20200.1,Card,22444.56,October,Weekday,Medium Revenue,Wednesday,11,Morning
ORD011819,11/9/2024,10:08:00 AM,CUST01828,PROD0056,STR009,Offline,4,22506.06,5,85523.03,Cash,90024.24,November,Weekend,High Revnue,Saturday,10,Morning
ORD011820,6/8/2025,8:37:00 AM,CUST02189,PROD0086,STR008,Offline,3,15143.34,10,40887.02,Cash,45430.02,June,Weekend,Medium Revenue,Sunday,8,Morning
ORD011821,6/3/2025,7:15:00 PM,CUST00427,PROD0197,STR014,Offline,5,12069.81,5,57331.6,UPI,60349.05,June,Weekday,High Revnue,Tuesday,19,Evening
ORD011822,5/11/2024,10:40:00 AM,CUST00739,PROD0213,STR005,Offline,1,4694.67,20,3755.74,Card,4694.67,May,Weekend,Low Revenue,Saturday,10,Morning
ORD011823,7/3/2024,6:55:00 PM,CUST00923,PROD0145,STR015,Offline,5,44696.43,15,189959.83,Card,223482.15,July,Weekday,Very High Revenue,Wednesday,18,Evening
ORD011824,7/23/2024,2:10:00 PM,CUST01884,PROD0166,STR011,Offline,1,5970.15,15,5074.63,UPI,5970.15,July,Weekday,Low Revenue,Tuesday,14,Afternoon
ORD011825,12/31/2024,9:54:00 AM,CUST01399,PROD0112,STR012,Online,2,28889.86,15,49112.76,UPI,57779.72,December,Weekday,Medium Revenue,Tuesday,9,Morning
ORD011826,12/11/2025,11:16:00 AM,CUST00324,PROD0247,STR010,Offline,1,42411.88,20,33929.5,Cash,42411.88,December,Weekday,Medium Revenue,Thursday,11,Morning
ORD011827,10/3/2025,7:00:00 PM,CUST00526,PROD0221,STR011,Online,2,14209.03,5,26997.16,Cash,28418.06,October,Weekday,Medium Revenue,Friday,19,Evening
ORD011828,10/19/2024,1:00:00 PM,CUST02466,PROD0144,STR004,Offline,2,43596.84,15,74114.63,Cash,87193.68,October,Weekend,High Revnue,Saturday,13,Afternoon
ORD011829,6/28/2024,4:18:00 PM,CUST01156,PROD0103,STR009,Online,5,41382.73,10,186222.29,UPI,206913.65,June,Weekday,Very High Revenue,Friday,16,Afternoon
ORD011830,12/20/2024,9:54:00 AM,CUST00487,PROD0027,STR001,Online,4,9793.3,5,37214.54,Card,39173.2,December,Weekday,Medium Revenue,Friday,9,Morning
ORD011831,12/22/2024,10:29:00 PM,CUST02047,PROD0188,STR014,Online,4,10731.7,0,42926.8,Cash,42926.8,December,Weekend,Medium Revenue,Sunday,22,Evening
ORD011832,1/6/2024,9:51:00 AM,CUST01290,PROD0017,STR009,Offline,4,39058.45,15,132798.73,UPI,156233.8,January,Weekend,Very High Revenue,Saturday,9,Morning
ORD011833,9/16/2025,3:14:00 PM,CUST01296,PROD0133,STR009,Offline,3,45553.48,15,116161.37,Card,136660.44,September,Weekday,Very High Revenue,Tuesday,15,Afternoon
ORD011834,10/4/2024,6:05:00 PM,CUST00300,PROD0216,STR011,Offline,2,41204.93,0,82409.86,UPI,82409.86,October,Weekday,High Revnue,Friday,18,Evening
ORD011835,11/18/2025,11:43:00 AM,CUST00060,PROD0107,STR015,Online,1,2322.88,5,2206.74,Cash,2322.88,November,Weekday,Low Revenue,Tuesday,11,Morning
ORD011836,5/28/2025,6:58:00 PM,CUST02227,PROD0236,STR010,Online,3,39562.5,5,112753.12,Card,118687.5,May,Weekday,Very High Revenue,Wednesday,18,Evening
ORD011837,11/10/2024,10:45:00 PM,CUST00049,PROD0112,STR004,Offline,3,28889.86,15,73669.14,Cash,86669.58,November,Weekend,High Revnue,Sunday,22,Evening
ORD011838,11/11/2025,6:06:00 PM,CUST02451,PROD0083,STR013,Offline,4,25508.85,20,81628.32,Cash,102035.4,November,Weekday,High Revnue,Tuesday,18,Evening
ORD011839,5/26/2024,10:55:00 PM,CUST01573,PROD0001,STR002,Offline,5,35154.87,20,140619.48,Cash,175774.35,May,Weekend,Very High Revenue,Sunday,22,Evening
ORD011840,1/14/2024,8:06:00 PM,CUST00942,PROD0151,STR008,Online,5,41346.88,15,175724.24,Card,206734.4,January,Weekend,Very High Revenue,Sunday,20,Evening
ORD011841,8/10/2025,6:39:00 PM,CUST00054,PROD0055,STR004,Online,3,30999.85,0,92999.55,Cash,92999.55,August,Weekend,High Revnue,Sunday,18,Evening
ORD011842,3/6/2024,5:32:00 PM,CUST00354,PROD0114,STR013,Online,2,43787.46,5,83196.17,UPI,87574.92,March,Weekday,High Revnue,Wednesday,17,Evening
ORD011843,9/13/2025,8:06:00 AM,CUST02081,PROD0181,STR005,Offline,1,36967.04,5,35118.69,Cash,36967.04,September,Weekend,Medium Revenue,Saturday,8,Morning
ORD011844,11/30/2024,12:44:00 PM,CUST00088,PROD0204,STR009,Online,1,23408.11,5,22237.7,UPI,23408.11,November,Weekend,Medium Revenue,Saturday,12,Afternoon
ORD011845,8/31/2024,1:34:00 PM,CUST01112,PROD0061,STR014,Online,3,12435,5,35439.75,Cash,37305,August,Weekend,Medium Revenue,Saturday,13,Afternoon
ORD011846,10/23/2024,11:18:00 AM,CUST00580,PROD0169,STR012,Online,1,31357.73,5,29789.84,Card,31357.73,October,Weekday,Medium Revenue,Wednesday,11,Morning
ORD011847,12/24/2025,8:12:00 PM,CUST00749,PROD0246,STR011,Online,5,7304.91,15,31045.87,Card,36524.55,December,Weekday,Medium Revenue,Wednesday,20,Evening
ORD011848,4/2/2024,10:43:00 AM,CUST02057,PROD0226,STR009,Offline,2,17593.1,15,29908.27,Cash,35186.2,April,Weekday,Medium Revenue,Tuesday,10,Morning
ORD011849,11/9/2024,12:25:00 PM,CUST02214,PROD0131,STR010,Offline,5,11772.1,10,52974.45,UPI,58860.5,November,Weekend,High Revnue,Saturday,12,Afternoon
ORD011850,12/5/2025,10:14:00 AM,CUST00166,PROD0188,STR002,Offline,4,10731.7,20,34341.44,Card,42926.8,December,Weekday,Medium Revenue,Friday,10,Morning
ORD011851,7/7/2024,10:06:00 AM,CUST00999,PROD0241,STR011,Offline,1,25795.93,15,21926.54,Cash,25795.93,July,Weekend,Medium Revenue,Sunday,10,Morning
ORD011852,12/5/2025,9:11:00 PM,CUST01487,PROD0033,STR011,Offline,3,41901.35,0,125704.05,UPI,125704.05,December,Weekday,Very High Revenue,Friday,21,Evening
ORD011853,8/13/2025,8:45:00 AM,CUST00377,PROD0100,STR012,Online,2,35910.88,0,71821.76,Card,71821.76,August,Weekday,High Revnue,Wednesday,8,Morning
ORD011854,1/29/2024,8:58:00 AM,CUST02396,PROD0052,STR014,Offline,5,2979.67,10,13408.52,Cash,14898.35,January,Weekday,Medium Revenue,Monday,8,Morning
ORD011855,5/3/2025,8:48:00 PM,CUST00005,PROD0218,STR003,Online,2,11222.28,15,19077.88,Cash,22444.56,May,Weekend,Medium Revenue,Saturday,20,Evening
ORD011856,8/27/2024,12:18:00 PM,CUST01437,PROD0181,STR007,Offline,1,36967.04,0,36967.04,Cash,36967.04,August,Weekday,Medium Revenue,Tuesday,12,Afternoon
ORD011857,8/11/2024,10:30:00 AM,CUST00527,PROD0171,STR002,Online,5,40486.83,0,202434.15,Card,202434.15,August,Weekend,Very High Revenue,Sunday,10,Morning
ORD011858,8/26/2025,5:13:00 PM,CUST02219,PROD0157,STR009,Online,5,23009.82,15,97791.74,UPI,115049.1,August,Weekday,High Revnue,Tuesday,17,Evening
ORD011859,6/20/2025,9:18:00 AM,CUST00886,PROD0043,STR008,Offline,1,33552.86,20,26842.29,UPI,33552.86,June,Weekday,Medium Revenue,Friday,9,Morning
ORD011860,8/22/2024,2:23:00 PM,CUST00469,PROD0067,STR013,Online,1,16678.65,5,15844.72,Cash,16678.65,August,Weekday,Medium Revenue,Thursday,14,Afternoon
ORD011861,9/4/2025,6:22:00 PM,CUST00472,PROD0241,STR010,Online,5,25795.93,15,109632.7,UPI,128979.65,September,Weekday,Very High Revenue,Thursday,18,Evening
ORD011862,8/12/2025,8:21:00 AM,CUST00404,PROD0047,STR012,Offline,2,34891.52,0,69783.04,Card,69783.04,August,Weekday,High Revnue,Tuesday,8,Morning
ORD011863,11/9/2025,3:16:00 PM,CUST02478,PROD0039,STR011,Offline,5,109.23,15,464.23,Cash,546.15,November,Weekend,Very Low Revenue,Sunday,15,Afternoon
ORD011864,11/14/2024,10:28:00 AM,CUST01436,PROD0109,STR014,Online,3,7976.85,10,21537.5,UPI,23930.55,November,Weekday,Medium Revenue,Thursday,10,Morning
ORD011865,3/21/2025,8:11:00 AM,CUST01295,PROD0156,STR003,Online,2,11964.57,5,22732.68,UPI,23929.14,March,Weekday,Medium Revenue,Friday,8,Morning
ORD011866,6/19/2025,8:59:00 PM,CUST00709,PROD0233,STR004,Online,1,14270.21,15,12129.68,UPI,14270.21,June,Weekday,Medium Revenue,Thursday,20,Evening
ORD011867,8/22/2025,8:43:00 AM,CUST02290,PROD0139,STR012,Online,5,49672.37,0,248361.85,UPI,248361.85,August,Weekday,Very High Revenue,Friday,8,Morning
ORD011868,5/24/2025,10:26:00 AM,CUST00617,PROD0168,STR001,Offline,4,10753.72,20,34411.9,Cash,43014.88,May,Weekend,Medium Revenue,Saturday,10,Morning
ORD011869,1/7/2024,6:03:00 PM,CUST01074,PROD0123,STR004,Offline,2,42644.71,5,81024.95,Cash,85289.42,January,Weekend,High Revnue,Sunday,18,Evening
ORD011870,6/4/2024,3:28:00 PM,CUST00585,PROD0145,STR009,Online,4,44696.43,5,169846.43,Cash,178785.72,June,Weekday,Very High Revenue,Tuesday,15,Afternoon
ORD011871,3/21/2025,9:45:00 PM,CUST00472,PROD0059,STR009,Offline,1,40029.62,5,38028.14,Card,40029.62,March,Weekday,Medium Revenue,Friday,21,Evening
ORD011872,12/9/2025,5:36:00 PM,CUST00490,PROD0176,STR004,Offline,3,5123.33,15,13064.49,UPI,15369.99,December,Weekday,Medium Revenue,Tuesday,17,Evening
ORD011873,10/15/2025,10:36:00 PM,CUST01156,PROD0101,STR006,Offline,5,35038.27,10,157672.22,UPI,175191.35,October,Weekday,Very High Revenue,Wednesday,22,Evening
ORD011874,5/10/2025,2:50:00 PM,CUST01789,PROD0052,STR001,Online,2,2979.67,0,5959.34,Card,5959.34,May,Weekend,Low Revenue,Saturday,14,Afternoon
ORD011875,10/30/2025,10:16:00 PM,CUST00994,PROD0223,STR015,Online,5,5177.62,0,25888.1,UPI,25888.1,October,Weekday,Medium Revenue,Thursday,22,Evening
ORD011876,6/25/2025,6:24:00 PM,CUST00299,PROD0050,STR009,Online,5,19545.3,5,92840.18,Card,97726.5,June,Weekday,High Revnue,Wednesday,18,Evening
ORD011877,1/24/2025,10:46:00 AM,CUST00377,PROD0090,STR014,Offline,5,16166,5,76788.5,Cash,80830,January,Weekday,High Revnue,Friday,10,Morning
ORD011878,1/10/2024,2:22:00 PM,CUST00054,PROD0158,STR012,Offline,4,15723.74,10,56605.46,Card,62894.96,January,Weekday,High Revnue,Wednesday,14,Afternoon
ORD011879,5/15/2025,5:21:00 PM,CUST01022,PROD0228,STR003,Offline,4,34080.69,0,136322.76,Card,136322.76,May,Weekday,Very High Revenue,Thursday,17,Evening
ORD011880,9/28/2024,9:36:00 PM,CUST01548,PROD0150,STR001,Offline,1,19730.03,15,16770.53,UPI,19730.03,September,Weekend,Medium Revenue,Saturday,21,Evening
ORD011881,5/20/2024,10:24:00 PM,CUST01883,PROD0200,STR015,Offline,3,12014.09,10,32438.04,Cash,36042.27,May,Weekday,Medium Revenue,Monday,22,Evening
ORD011882,6/7/2025,10:45:00 PM,CUST01041,PROD0074,STR014,Offline,1,11585.98,10,10427.38,Card,11585.98,June,Weekend,Medium Revenue,Saturday,22,Evening
ORD011883,6/12/2024,8:48:00 AM,CUST02365,PROD0191,STR011,Offline,1,22508.87,0,22508.87,Card,22508.87,June,Weekday,Medium Revenue,Wednesday,8,Morning
ORD011884,8/26/2025,1:10:00 PM,CUST01137,PROD0027,STR011,Online,3,9793.3,15,24972.91,Cash,29379.9,August,Weekday,Medium Revenue,Tuesday,13,Afternoon
ORD011885,5/29/2025,8:23:00 AM,CUST02003,PROD0222,STR011,Offline,4,44745.71,0,178982.84,UPI,178982.84,May,Weekday,Very High Revenue,Thursday,8,Morning
ORD011886,2/14/2025,5:14:00 PM,CUST00567,PROD0151,STR010,Offline,2,41346.88,5,78559.07,UPI,82693.76,February,Weekday,High Revnue,Friday,17,Evening
ORD011887,3/14/2024,9:15:00 PM,CUST00286,PROD0214,STR013,Online,1,37075.72,5,35221.93,UPI,37075.72,March,Weekday,Medium Revenue,Thursday,21,Evening
ORD011888,5/24/2025,7:53:00 PM,CUST02409,PROD0070,STR014,Online,1,15345.24,20,12276.19,Card,15345.24,May,Weekend,Medium Revenue,Saturday,19,Evening
ORD011889,10/11/2025,10:36:00 AM,CUST01944,PROD0235,STR001,Online,2,47755.58,20,76408.93,UPI,95511.16,October,Weekend,High Revnue,Saturday,10,Morning
ORD011890,5/21/2024,10:24:00 PM,CUST00877,PROD0142,STR011,Offline,1,9998.04,10,8998.24,Card,9998.04,May,Weekday,Low Revenue,Tuesday,22,Evening
ORD011891,9/30/2025,4:12:00 PM,CUST01229,PROD0162,STR005,Online,4,13543.24,10,48755.66,Cash,54172.96,September,Weekday,Medium Revenue,Tuesday,16,Afternoon
ORD011892,1/20/2024,11:17:00 AM,CUST02172,PROD0014,STR014,Online,5,19691.02,0,98455.1,Cash,98455.1,January,Weekend,High Revnue,Saturday,11,Morning
ORD011893,11/10/2025,4:15:00 PM,CUST00582,PROD0233,STR003,Online,2,14270.21,15,24259.36,UPI,28540.42,November,Weekday,Medium Revenue,Monday,16,Afternoon
ORD011894,10/11/2024,1:31:00 PM,CUST02015,PROD0025,STR001,Offline,1,34989.79,5,33240.3,UPI,34989.79,October,Weekday,Medium Revenue,Friday,13,Afternoon
ORD011895,3/20/2025,8:03:00 AM,CUST02414,PROD0121,STR009,Offline,4,33636.41,15,114363.79,UPI,134545.64,March,Weekday,Very High Revenue,Thursday,8,Morning
ORD011896,11/13/2024,7:34:00 PM,CUST02179,PROD0109,STR005,Offline,2,7976.85,20,12762.96,Cash,15953.7,November,Weekday,Medium Revenue,Wednesday,19,Evening
ORD011897,5/30/2025,10:38:00 PM,CUST00588,PROD0027,STR001,Online,1,9793.3,5,9303.63,Cash,9793.3,May,Weekday,Low Revenue,Friday,22,Evening
ORD011898,1/27/2024,9:47:00 AM,CUST02252,PROD0221,STR011,Offline,5,14209.03,5,67492.89,Card,71045.15,January,Weekend,High Revnue,Saturday,9,Morning
ORD011899,5/18/2025,6:34:00 PM,CUST02041,PROD0103,STR015,Online,4,41382.73,0,165530.92,UPI,165530.92,May,Weekend,Very High Revenue,Sunday,18,Evening
ORD011900,6/30/2025,11:48:00 AM,CUST02088,PROD0219,STR007,Online,5,2659.94,20,10639.76,Card,13299.7,June,Weekday,Medium Revenue,Monday,11,Morning
ORD011901,11/17/2024,9:10:00 AM,CUST02130,PROD0181,STR014,Offline,2,36967.04,0,73934.08,Card,73934.08,November,Weekend,High Revnue,Sunday,9,Morning
ORD011902,11/4/2024,1:53:00 PM,CUST01282,PROD0176,STR005,Offline,5,5123.33,10,23054.98,Card,25616.65,November,Weekday,Medium Revenue,Monday,13,Afternoon
ORD011903,10/28/2024,4:13:00 PM,CUST00124,PROD0113,STR007,Offline,2,43672.1,10,78609.78,UPI,87344.2,October,Weekday,High Revnue,Monday,16,Afternoon
ORD011904,11/1/2025,8:22:00 AM,CUST01632,PROD0084,STR002,Online,2,19460.67,10,35029.21,Card,38921.34,November,Weekend,Medium Revenue,Saturday,8,Morning
ORD011905,8/11/2025,9:38:00 AM,CUST00490,PROD0141,STR003,Offline,3,22996.76,10,62091.25,Cash,68990.28,August,Weekday,High Revnue,Monday,9,Morning
ORD011906,8/10/2024,9:06:00 PM,CUST00650,PROD0231,STR011,Online,4,4280.91,20,13698.91,Card,17123.64,August,Weekend,Medium Revenue,Saturday,21,Evening
ORD011907,12/15/2025,12:52:00 PM,CUST01951,PROD0083,STR011,Online,3,25508.85,20,61221.24,Card,76526.55,December,Weekday,High Revnue,Monday,12,Afternoon
ORD011908,11/11/2024,4:51:00 PM,CUST01827,PROD0210,STR012,Offline,4,44751.34,10,161104.82,UPI,179005.36,November,Weekday,Very High Revenue,Monday,16,Afternoon
ORD011909,5/2/2024,10:45:00 PM,CUST01636,PROD0212,STR006,Offline,2,34337.79,5,65241.8,Card,68675.58,May,Weekday,High Revnue,Thursday,22,Evening
ORD011910,5/3/2024,10:21:00 PM,CUST00288,PROD0239,STR002,Offline,5,44390.58,0,221952.9,Card,221952.9,May,Weekday,Very High Revenue,Friday,22,Evening
ORD011911,10/3/2024,10:11:00 AM,CUST00314,PROD0058,STR006,Offline,2,28340.08,15,48178.14,UPI,56680.16,October,Weekday,Medium Revenue,Thursday,10,Morning
ORD011912,5/9/2024,8:12:00 AM,CUST01471,PROD0090,STR002,Online,5,16166,10,72747,Card,80830,May,Weekday,High Revnue,Thursday,8,Morning
ORD011913,11/24/2025,3:14:00 PM,CUST00354,PROD0030,STR005,Offline,2,3465.89,5,6585.19,Cash,6931.78,November,Weekday,Low Revenue,Monday,15,Afternoon
ORD011914,8/18/2024,6:40:00 PM,CUST01186,PROD0245,STR006,Offline,5,30217.68,20,120870.72,Card,151088.4,August,Weekend,Very High Revenue,Sunday,18,Evening
ORD011915,10/12/2024,12:15:00 PM,CUST00363,PROD0154,STR006,Offline,5,11595.29,5,55077.63,Cash,57976.45,October,Weekend,High Revnue,Saturday,12,Afternoon
ORD011916,4/14/2025,9:36:00 AM,CUST00371,PROD0132,STR004,Online,5,13678.97,0,68394.85,Cash,68394.85,April,Weekday,High Revnue,Monday,9,Morning
ORD011917,8/11/2024,6:49:00 PM,CUST01937,PROD0155,STR004,Online,2,1567.12,0,3134.24,Cash,3134.24,August,Weekend,Low Revenue,Sunday,18,Evening
ORD011918,7/25/2024,10:56:00 AM,CUST01898,PROD0086,STR003,Offline,2,15143.34,15,25743.68,Cash,30286.68,July,Weekday,Medium Revenue,Thursday,10,Morning
ORD011919,3/2/2024,5:47:00 PM,CUST02313,PROD0143,STR002,Offline,2,11937.25,15,20293.32,UPI,23874.5,March,Weekend,Medium Revenue,Saturday,17,Evening
ORD011920,3/2/2025,8:20:00 PM,CUST00104,PROD0037,STR014,Online,3,4288.46,10,11578.84,UPI,12865.38,March,Weekend,Medium Revenue,Sunday,20,Evening
ORD011921,5/22/2024,4:46:00 PM,CUST00520,PROD0129,STR008,Offline,1,38473.55,0,38473.55,UPI,38473.55,May,Weekday,Medium Revenue,Wednesday,16,Afternoon
ORD011922,12/30/2025,9:31:00 AM,CUST00492,PROD0212,STR004,Offline,5,34337.79,15,145935.61,Cash,171688.95,December,Weekday,Very High Revenue,Tuesday,9,Morning
ORD011923,11/3/2025,6:36:00 PM,CUST00096,PROD0238,STR015,Online,2,6377.83,0,12755.66,Card,12755.66,November,Weekday,Medium Revenue,Monday,18,Evening
ORD011924,1/20/2025,9:47:00 AM,CUST00405,PROD0001,STR014,Offline,5,35154.87,15,149408.2,UPI,175774.35,January,Weekday,Very High Revenue,Monday,9,Morning
ORD011925,10/23/2025,4:22:00 PM,CUST01471,PROD0048,STR011,Online,4,43779.23,15,148849.38,UPI,175116.92,October,Weekday,Very High Revenue,Thursday,16,Afternoon
ORD011926,2/3/2025,3:51:00 PM,CUST02359,PROD0168,STR014,Online,4,10753.72,10,38713.39,UPI,43014.88,February,Weekday,Medium Revenue,Monday,15,Afternoon
ORD011927,9/5/2024,8:01:00 AM,CUST02331,PROD0055,STR004,Online,5,30999.85,0,154999.25,Card,154999.25,September,Weekday,Very High Revenue,Thursday,8,Morning
ORD011928,12/30/2024,12:04:00 PM,CUST02436,PROD0166,STR009,Online,3,5970.15,5,17014.93,Cash,17910.45,December,Weekday,Medium Revenue,Monday,12,Afternoon
ORD011929,12/24/2025,9:50:00 PM,CUST01535,PROD0176,STR007,Offline,1,5123.33,0,5123.33,UPI,5123.33,December,Weekday,Low Revenue,Wednesday,21,Evening
ORD011930,11/27/2024,3:35:00 PM,CUST01886,PROD0226,STR003,Offline,3,17593.1,15,44862.4,Card,52779.3,November,Weekday,Medium Revenue,Wednesday,15,Afternoon
ORD011931,11/15/2024,10:15:00 PM,CUST00109,PROD0153,STR005,Online,4,25869.99,5,98305.96,Card,103479.96,November,Weekday,High Revnue,Friday,22,Evening
ORD011932,2/27/2024,9:59:00 PM,CUST02184,PROD0109,STR008,Offline,2,7976.85,5,15156.02,Cash,15953.7,February,Weekday,Medium Revenue,Tuesday,21,Evening
ORD011933,6/9/2025,3:04:00 PM,CUST02191,PROD0001,STR008,Offline,1,35154.87,20,28123.9,Cash,35154.87,June,Weekday,Medium Revenue,Monday,15,Afternoon
ORD011934,12/20/2025,4:23:00 PM,CUST01917,PROD0076,STR013,Offline,3,609.51,20,1462.82,UPI,1828.53,December,Weekend,Low Revenue,Saturday,16,Afternoon
ORD011935,4/11/2025,10:19:00 AM,CUST01623,PROD0237,STR006,Offline,1,44306.56,10,39875.9,Cash,44306.56,April,Weekday,Medium Revenue,Friday,10,Morning
ORD011936,10/3/2025,6:10:00 PM,CUST01360,PROD0148,STR005,Offline,5,41944.62,20,167778.48,Cash,209723.1,October,Weekday,Very High Revenue,Friday,18,Evening
ORD011937,12/1/2025,10:12:00 AM,CUST01210,PROD0243,STR010,Offline,4,1959.27,10,7053.37,UPI,7837.08,December,Weekday,Low Revenue,Monday,10,Morning
ORD011938,5/20/2024,4:50:00 PM,CUST02463,PROD0135,STR010,Online,4,34580.03,20,110656.1,Cash,138320.12,May,Weekday,Very High Revenue,Monday,16,Afternoon
ORD011939,12/28/2025,3:41:00 PM,CUST01340,PROD0140,STR010,Online,4,48712.12,20,155878.78,Card,194848.48,December,Weekend,Very High Revenue,Sunday,15,Afternoon
ORD011940,9/9/2025,7:04:00 PM,CUST02334,PROD0217,STR005,Offline,4,36137.64,20,115640.45,UPI,144550.56,September,Weekday,Very High Revenue,Tuesday,19,Evening
ORD011941,10/4/2024,7:06:00 PM,CUST02212,PROD0011,STR007,Offline,4,21610.31,20,69152.99,UPI,86441.24,October,Weekday,High Revnue,Friday,19,Evening
ORD011942,10/17/2024,10:49:00 PM,CUST00314,PROD0098,STR007,Online,4,10160.53,10,36577.91,Cash,40642.12,October,Weekday,Medium Revenue,Thursday,22,Evening
ORD011943,12/2/2025,10:33:00 PM,CUST00823,PROD0167,STR010,Offline,5,48581.69,5,230763.03,Card,242908.45,December,Weekday,Very High Revenue,Tuesday,22,Evening
ORD011944,11/18/2025,9:34:00 PM,CUST01033,PROD0016,STR008,Online,2,14677.25,15,24951.32,Cash,29354.5,November,Weekday,Medium Revenue,Tuesday,21,Evening
