order_id,order_date,order_time,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,sales_amount,payment_method
ORD009556,2025-04-18,09:01:00,CUST00434,PROD0181,STR008,Offline,2,36967.04,0,73934.08,Cash
ORD009557,2024-05-18,17:27:00,CUST01524,PROD0223,STR014,Online,4,5177.62,10,18639.43,Cash
ORD009558,2025-05-02,12:38:00,CUST00149,PROD0001,STR009,Online,1,35154.87,15,29881.64,UPI
ORD009559,2025-11-29,08:33:00,CUST02290,PROD0128,STR009,Online,3,30960.83,5,88238.37,Cash
ORD009560,2025-03-19,21:01:00,CUST02015,PROD0052,STR004,Offline,2,2979.67,15,5065.44,UPI
ORD009561,2024-04-07,20:33:00,CUST01877,PROD0225,STR002,Online,5,30865.85,5,146612.79,Card
ORD009562,2025-06-27,13:57:00,CUST00725,PROD0231,STR004,Offline,1,4280.91,15,3638.77,UPI
ORD009563,2025-12-02,20:23:00,CUST01494,PROD0048,STR005,Offline,1,43779.23,15,37212.35,Card
ORD009564,2025-10-28,20:17:00,CUST02202,PROD0089,STR006,Offline,4,41705.98,20,133459.14,Cash
ORD009565,2025-12-06,16:53:00,CUST02068,PROD0166,STR014,Online,2,5970.15,0,11940.3,Card
ORD009566,2024-03-29,20:53:00,CUST00695,PROD0149,STR004,Online,4,24014.23,20,76845.54,Card
ORD009567,2025-11-16,20:51:00,CUST01237,PROD0054,STR004,Online,5,17151.23,15,72892.73,UPI
ORD009568,2024-11-09,11:29:00,CUST00770,PROD0179,STR010,Online,5,46203.24,15,196363.77,Card
ORD009569,2024-07-07,16:13:00,CUST01400,PROD0017,STR006,Online,4,39058.45,15,132798.73,Card
ORD009570,2024-11-13,10:07:00,CUST00222,PROD0010,STR008,Offline,4,418.2,10,1505.52,Card
ORD009571,2024-03-17,08:40:00,CUST01799,PROD0087,STR014,Online,1,2951.44,0,2951.44,Cash
ORD009572,2024-09-23,12:09:00,CUST00521,PROD0101,STR002,Offline,4,35038.27,0,140153.08,Cash
ORD009573,2025-03-03,12:42:00,CUST00671,PROD0071,STR015,Online,3,19573.21,20,46975.7,Cash
ORD009574,2024-01-08,13:08:00,CUST01898,PROD0242,STR002,Online,4,43043.9,0,172175.6,UPI
ORD009575,2024-05-26,12:28:00,CUST00444,PROD0059,STR001,Offline,5,40029.62,5,190140.7,Card
ORD009576,2024-06-02,12:41:00,CUST02463,PROD0037,STR012,Offline,4,4288.46,10,15438.46,Cash
ORD009577,2025-07-04,08:41:00,CUST01713,PROD0099,STR001,Offline,2,25956.66,15,44126.32,UPI
ORD009578,2025-10-07,10:19:00,CUST01193,PROD0131,STR002,Online,4,11772.1,5,44733.98,Card
ORD009579,2025-02-03,12:37:00,CUST00206,PROD0106,STR013,Offline,5,3629.5,20,14518.0,UPI
ORD009580,2025-11-14,09:57:00,CUST01391,PROD0163,STR013,Online,3,28508.18,20,68419.63,UPI
ORD009581,2024-04-16,10:48:00,CUST00134,PROD0183,STR007,Online,4,39646.81,20,126869.79,Cash
ORD009582,2025-11-22,18:28:00,CUST01293,PROD0180,STR013,Online,4,17788.48,20,56923.14,UPI
ORD009583,2025-10-06,11:02:00,CUST01072,PROD0110,STR011,Offline,3,28843.59,15,73551.15,Cash
ORD009584,2024-05-12,18:05:00,CUST02320,PROD0238,STR002,Online,5,6377.83,15,27105.78,Card
ORD009585,2024-10-29,11:12:00,CUST00734,PROD0095,STR012,Online,4,29540.25,0,118161.0,Card
ORD009586,2024-10-11,15:01:00,CUST00138,PROD0174,STR008,Online,4,12897.98,10,46432.73,Card
ORD009587,2024-10-03,09:43:00,CUST02386,PROD0145,STR011,Online,4,44696.43,5,169846.43,Cash
ORD009588,2025-10-23,10:40:00,CUST00377,PROD0230,STR001,Offline,1,31577.98,0,31577.98,Card
ORD009589,2024-07-10,17:02:00,CUST00557,PROD0026,STR001,Online,1,22550.76,0,22550.76,UPI
ORD009590,2024-10-12,09:14:00,CUST01326,PROD0218,STR001,Online,1,11222.28,0,11222.28,UPI
ORD009591,2024-06-16,15:19:00,CUST01566,PROD0086,STR002,Offline,1,15143.34,20,12114.67,Cash
ORD009592,2025-04-19,22:24:00,CUST02341,PROD0120,STR013,Online,1,9483.43,10,8535.09,Card
ORD009593,2025-02-21,11:20:00,CUST01718,PROD0211,STR011,Offline,1,49097.87,20,39278.3,UPI
ORD009594,2025-10-20,18:34:00,CUST00544,PROD0224,STR008,Offline,3,27851.81,5,79377.66,UPI
ORD009595,2025-10-01,22:04:00,CUST02012,PROD0071,STR013,Online,3,19573.21,10,52847.67,Cash
ORD009596,2025-11-25,19:45:00,CUST00922,PROD0207,STR009,Offline,4,47829.03,20,153052.9,Card
ORD009597,2024-12-02,12:52:00,CUST01219,PROD0125,STR009,Online,5,35036.92,20,140147.68,UPI
ORD009598,2024-09-16,22:46:00,CUST00279,PROD0152,STR011,Online,3,31804.67,15,81101.91,Cash
ORD009599,2025-06-06,13:46:00,CUST02104,PROD0023,STR011,Online,3,22778.66,15,58085.58,Card
ORD009600,2024-06-12,14:05:00,CUST00837,PROD0132,STR011,Online,4,13678.97,0,54715.88,Cash
ORD009601,2024-06-27,15:53:00,CUST00354,PROD0024,STR005,Offline,3,12351.11,5,35200.66,UPI
ORD009602,2025-10-10,12:56:00,CUST00552,PROD0157,STR007,Online,1,23009.82,20,18407.86,UPI
ORD009603,2025-08-06,15:30:00,CUST00085,PROD0166,STR013,Offline,2,5970.15,15,10149.25,UPI
ORD009604,2024-05-07,18:06:00,CUST00777,PROD0034,STR015,Online,3,834.46,5,2378.21,Card
ORD009605,2024-04-27,19:20:00,CUST01680,PROD0245,STR004,Online,5,30217.68,20,120870.72,Cash
ORD009606,2025-12-03,15:48:00,CUST00836,PROD0212,STR003,Online,2,34337.79,20,54940.46,Card
ORD009607,2025-12-03,16:57:00,CUST02329,PROD0153,STR005,Offline,1,25869.99,20,20695.99,Card
ORD009608,2025-11-20,14:03:00,CUST00209,PROD0218,STR004,Online,1,11222.28,10,10100.05,Cash
ORD009609,2025-09-04,20:47:00,CUST00423,PROD0077,STR015,Offline,4,19806.15,5,75263.37,UPI
ORD009610,2024-11-02,08:55:00,CUST01705,PROD0247,STR010,Offline,3,42411.88,5,120873.86,UPI
ORD009611,2025-06-27,17:00:00,CUST01471,PROD0045,STR006,Online,2,16274.38,5,30921.32,Cash
ORD009612,2024-04-09,10:34:00,CUST00298,PROD0172,STR002,Offline,1,47567.16,10,42810.44,Card
ORD009613,2025-01-31,16:57:00,CUST01161,PROD0176,STR012,Online,5,5123.33,20,20493.32,Card
ORD009614,2024-10-07,22:40:00,CUST01629,PROD0058,STR011,Online,4,28340.08,5,107692.3,Card
ORD009615,2025-05-29,16:59:00,CUST01419,PROD0010,STR009,Offline,2,418.2,10,752.76,Cash
ORD009616,2024-03-17,13:45:00,CUST00476,PROD0077,STR002,Offline,3,19806.15,0,59418.45,UPI
ORD009617,2024-04-23,14:15:00,CUST02130,PROD0159,STR015,Offline,2,27718.93,5,52665.97,Cash
ORD009618,2024-05-06,21:30:00,CUST02067,PROD0059,STR001,Online,5,40029.62,0,200148.1,Card
ORD009619,2024-01-28,15:17:00,CUST01065,PROD0075,STR012,Online,5,39135.3,5,185892.68,UPI
ORD009620,2025-06-10,09:12:00,CUST01932,PROD0235,STR004,Offline,5,47755.58,5,226839.0,Card
ORD009621,2025-12-31,14:36:00,CUST01530,PROD0192,STR014,Online,5,25611.79,20,102447.16,Cash
ORD009622,2025-11-05,08:23:00,CUST02199,PROD0144,STR010,Online,4,43596.84,15,148229.26,Card
ORD009623,2024-12-01,22:24:00,CUST02345,PROD0058,STR007,Offline,5,28340.08,0,141700.4,Card
ORD009624,2025-11-01,08:33:00,CUST00989,PROD0196,STR008,Offline,3,20139.88,5,57398.66,Cash
ORD009625,2024-12-20,22:28:00,CUST01494,PROD0038,STR004,Offline,3,39912.45,0,119737.35,Cash
ORD009626,2024-12-18,10:21:00,CUST00133,PROD0181,STR013,Online,3,36967.04,20,88720.9,Card
ORD009627,2024-03-26,09:55:00,CUST01016,PROD0040,STR006,Offline,5,2258.07,5,10725.83,UPI
ORD009628,2025-01-24,18:49:00,CUST01225,PROD0032,STR001,Online,4,23908.89,15,81290.23,Card
ORD009629,2025-06-15,17:16:00,CUST02438,PROD0135,STR006,Offline,2,34580.03,10,62244.05,Card
ORD009630,2024-09-15,16:00:00,CUST01807,PROD0056,STR001,Offline,5,22506.06,20,90024.24,Card
ORD009631,2024-01-13,12:59:00,CUST01312,PROD0167,STR011,Offline,2,48581.69,5,92305.21,Cash
ORD009632,2024-01-01,14:24:00,CUST01509,PROD0009,STR003,Online,3,6280.07,15,16014.18,UPI
ORD009633,2025-12-15,14:56:00,CUST00667,PROD0187,STR004,Offline,4,40128.2,5,152487.16,Cash
ORD009634,2024-08-28,22:53:00,CUST01631,PROD0013,STR003,Offline,5,5258.11,5,24976.02,Card
ORD009635,2025-11-11,16:56:00,CUST01704,PROD0051,STR001,Offline,1,35456.59,10,31910.93,UPI
ORD009636,2024-11-09,21:43:00,CUST02003,PROD0143,STR008,Offline,1,11937.25,5,11340.39,Card
ORD009637,2024-10-12,16:52:00,CUST00514,PROD0145,STR002,Offline,5,44696.43,5,212308.04,UPI
ORD009638,2025-10-26,13:47:00,CUST01116,PROD0133,STR002,Offline,2,45553.48,20,72885.57,Card
ORD009639,2024-05-19,10:49:00,CUST02118,PROD0079,STR012,Offline,4,34994.37,10,125979.73,Cash
ORD009640,2025-01-23,16:30:00,CUST01794,PROD0093,STR008,Offline,3,32939.74,15,83996.34,Card
ORD009641,2024-11-10,18:49:00,CUST02309,PROD0211,STR002,Online,2,49097.87,10,88376.17,Card
ORD009642,2025-12-18,08:26:00,CUST02371,PROD0113,STR005,Offline,2,43672.1,20,69875.36,Card
ORD009643,2025-04-13,13:54:00,CUST00501,PROD0002,STR002,Offline,3,44634.91,20,107123.78,Cash
ORD009644,2025-07-20,18:19:00,CUST00479,PROD0085,STR007,Offline,4,19215.74,20,61490.37,UPI
ORD009645,2024-03-18,12:53:00,CUST01179,PROD0130,STR013,Online,1,46762.33,20,37409.86,Cash
ORD009646,2024-11-05,15:35:00,CUST01103,PROD0038,STR004,Offline,2,39912.45,20,63859.92,UPI
ORD009647,2024-11-13,11:48:00,CUST01882,PROD0206,STR001,Online,4,10137.35,5,38521.93,Cash
ORD009648,2024-01-20,17:12:00,CUST02294,PROD0073,STR015,Online,4,45816.01,10,164937.64,Cash
ORD009649,2025-09-17,21:10:00,CUST00657,PROD0232,STR001,Offline,1,19148.56,10,17233.7,Card
ORD009650,2025-12-04,13:23:00,CUST02487,PROD0170,STR007,Offline,5,22726.54,15,96587.8,Cash
ORD009651,2025-09-23,10:21:00,CUST02117,PROD0111,STR003,Online,5,39850.92,5,189291.87,UPI
ORD009652,2025-07-11,15:00:00,CUST01932,PROD0006,STR010,Offline,1,6848.25,5,6505.84,UPI
ORD009653,2024-10-16,11:27:00,CUST01421,PROD0034,STR002,Offline,2,834.46,10,1502.03,Card
ORD009654,2024-10-05,15:51:00,CUST02150,PROD0147,STR001,Online,5,268.37,5,1274.76,UPI
ORD009655,2024-03-03,22:56:00,CUST02329,PROD0012,STR008,Offline,4,12573.08,15,42748.47,Card
ORD009656,2024-05-05,14:03:00,CUST02090,PROD0107,STR012,Offline,4,2322.88,15,7897.79,Card
ORD009657,2024-06-08,11:09:00,CUST02125,PROD0053,STR004,Online,2,40331.67,10,72597.01,UPI
ORD009658,2025-03-03,19:46:00,CUST00157,PROD0019,STR011,Online,1,7844.21,15,6667.58,Cash
ORD009659,2024-09-13,13:23:00,CUST01251,PROD0061,STR002,Online,4,12435.0,15,42279.0,Cash
ORD009660,2024-12-22,17:56:00,CUST00756,PROD0101,STR005,Online,3,35038.27,15,89347.59,Card
ORD009661,2024-01-12,20:00:00,CUST00658,PROD0159,STR008,Online,5,27718.93,15,117805.45,Cash
ORD009662,2025-10-03,12:44:00,CUST01062,PROD0190,STR014,Offline,3,11329.01,20,27189.62,UPI
ORD009663,2024-01-02,11:23:00,CUST02064,PROD0014,STR008,Offline,1,19691.02,20,15752.82,Cash
ORD009664,2025-07-09,09:49:00,CUST00464,PROD0079,STR006,Offline,2,34994.37,0,69988.74,Cash
ORD009665,2024-05-09,18:18:00,CUST01516,PROD0176,STR002,Offline,4,5123.33,20,16394.66,Card
ORD009666,2024-07-27,09:55:00,CUST01183,PROD0019,STR004,Offline,3,7844.21,20,18826.1,UPI
ORD009667,2024-04-25,22:48:00,CUST02491,PROD0240,STR009,Offline,4,5959.05,20,19068.96,Cash
ORD009668,2024-09-27,09:43:00,CUST00464,PROD0209,STR009,Offline,5,7204.33,10,32419.48,Cash
ORD009669,2025-10-31,21:52:00,CUST00834,PROD0147,STR007,Offline,4,268.37,15,912.46,Card
ORD009670,2025-06-19,20:41:00,CUST02410,PROD0021,STR009,Offline,4,4765.79,0,19063.17,Cash
ORD009671,2024-09-25,20:00:00,CUST02257,PROD0179,STR008,Offline,1,46203.24,10,41582.92,UPI
ORD009672,2025-11-10,18:24:00,CUST01508,PROD0245,STR007,Online,2,30217.68,15,51370.06,UPI
ORD009673,2024-04-24,17:45:00,CUST02166,PROD0117,STR014,Online,3,23611.99,10,63752.37,UPI
ORD009674,2024-10-03,17:52:00,CUST01929,PROD0159,STR006,Offline,4,27718.93,20,88700.58,UPI
ORD009675,2024-11-04,08:03:00,CUST00368,PROD0198,STR002,Online,4,10191.16,20,32611.71,Card
ORD009676,2024-03-28,16:33:00,CUST01814,PROD0153,STR005,Offline,5,25869.99,5,122882.45,UPI
ORD009677,2024-05-03,18:10:00,CUST01383,PROD0030,STR011,Online,1,3465.89,20,2772.71,Cash
ORD009678,2024-06-17,12:24:00,CUST01520,PROD0165,STR002,Online,3,13743.67,15,35046.36,Cash
ORD009679,2025-10-14,12:07:00,CUST01421,PROD0063,STR003,Online,2,7714.72,20,12343.55,UPI
ORD009680,2024-04-16,09:21:00,CUST01595,PROD0245,STR007,Online,5,30217.68,20,120870.72,UPI
ORD009681,2025-11-26,08:51:00,CUST01178,PROD0156,STR004,Online,4,11964.57,15,40679.54,Card
ORD009682,2025-03-20,10:03:00,CUST02498,PROD0053,STR012,Online,5,40331.67,10,181492.52,Cash
ORD009683,2024-10-13,20:01:00,CUST01347,PROD0154,STR002,Offline,4,11595.29,10,41743.04,Cash
ORD009684,2024-04-04,16:19:00,CUST01045,PROD0238,STR001,Offline,4,6377.83,10,22960.19,UPI
ORD009685,2025-12-16,16:52:00,CUST02478,PROD0136,STR004,Offline,1,2757.45,20,2205.96,Cash
ORD009686,2025-10-13,19:37:00,CUST01697,PROD0165,STR011,Offline,3,13743.67,15,35046.36,UPI
ORD009687,2025-04-22,10:42:00,CUST00830,PROD0114,STR009,Online,2,43787.46,15,74438.68,UPI
ORD009688,2025-12-11,22:32:00,CUST01981,PROD0001,STR012,Online,5,35154.87,0,175774.35,Cash
ORD009689,2024-08-29,21:11:00,CUST00444,PROD0153,STR011,Offline,5,25869.99,0,129349.95,Card
ORD009690,2024-10-17,15:17:00,CUST01350,PROD0081,STR007,Online,3,3054.12,15,7788.01,Card
ORD009691,2024-06-28,09:35:00,CUST00467,PROD0024,STR004,Online,4,12351.11,5,46934.22,UPI
ORD009692,2025-05-23,22:01:00,CUST01797,PROD0055,STR004,Online,2,30999.85,15,52699.74,Card
ORD009693,2024-02-17,18:08:00,CUST01563,PROD0003,STR001,Online,2,9020.39,5,17138.74,Card
ORD009694,2025-12-14,15:39:00,CUST01234,PROD0147,STR008,Offline,3,268.37,10,724.6,UPI
ORD009695,2024-05-13,15:22:00,CUST02403,PROD0188,STR011,Online,1,10731.7,20,8585.36,Card
ORD009696,2025-04-15,22:12:00,CUST00740,PROD0162,STR015,Online,1,13543.24,20,10834.59,Cash
ORD009697,2024-11-14,17:51:00,CUST01807,PROD0235,STR003,Offline,4,47755.58,20,152817.86,UPI
ORD009698,2025-05-25,18:11:00,CUST02251,PROD0043,STR004,Offline,4,33552.86,0,134211.44,Card
ORD009699,2024-03-27,21:22:00,CUST01489,PROD0095,STR003,Offline,2,29540.25,5,56126.48,Cash
ORD009700,2024-06-18,15:07:00,CUST01061,PROD0243,STR011,Offline,5,1959.27,0,9796.35,Cash
ORD009701,2024-01-05,14:26:00,CUST01038,PROD0175,STR009,Offline,1,12980.27,15,11033.23,Card
ORD009702,2024-10-06,18:22:00,CUST01993,PROD0055,STR007,Online,3,30999.85,10,83699.59,Cash
ORD009703,2025-03-14,09:16:00,CUST01627,PROD0201,STR003,Offline,5,29068.51,15,123541.17,UPI
ORD009704,2025-07-02,10:24:00,CUST00281,PROD0140,STR013,Online,4,48712.12,5,185106.06,UPI
ORD009705,2025-05-23,09:59:00,CUST00437,PROD0119,STR015,Online,5,21798.57,15,92643.92,UPI
ORD009706,2025-06-10,20:39:00,CUST00035,PROD0053,STR007,Online,5,40331.67,20,161326.68,Card
ORD009707,2024-08-06,14:11:00,CUST00660,PROD0109,STR010,Online,3,7976.85,10,21537.5,Cash
ORD009708,2025-11-06,22:56:00,CUST00346,PROD0114,STR011,Online,3,43787.46,15,111658.02,UPI
ORD009709,2024-12-21,13:09:00,CUST01726,PROD0002,STR006,Online,1,44634.91,20,35707.93,Card
ORD009710,2025-04-19,22:12:00,CUST00385,PROD0058,STR003,Online,2,28340.08,15,48178.14,Card
ORD009711,2024-06-15,20:21:00,CUST02013,PROD0155,STR007,Offline,4,1567.12,5,5955.06,UPI
ORD009712,2025-02-03,17:49:00,CUST02180,PROD0134,STR015,Offline,1,40892.48,15,34758.61,UPI
ORD009713,2024-02-24,15:38:00,CUST00559,PROD0229,STR005,Online,2,44321.07,5,84210.03,UPI
ORD009714,2024-02-17,09:46:00,CUST01898,PROD0040,STR005,Online,3,2258.07,10,6096.79,Cash
ORD009715,2025-12-14,19:52:00,CUST00179,PROD0206,STR012,Online,2,10137.35,15,17233.5,UPI
ORD009716,2024-12-20,20:59:00,CUST00253,PROD0119,STR005,Offline,2,21798.57,5,41417.28,Cash
ORD009717,2025-10-15,19:53:00,CUST01296,PROD0146,STR008,Offline,3,14757.93,0,44273.79,Cash
ORD009718,2024-03-01,19:04:00,CUST02366,PROD0242,STR010,Online,1,43043.9,20,34435.12,UPI
ORD009719,2025-03-08,16:31:00,CUST01504,PROD0030,STR015,Online,3,3465.89,10,9357.9,Cash
ORD009720,2024-02-29,21:47:00,CUST02393,PROD0099,STR001,Online,5,25956.66,0,129783.3,UPI
ORD009721,2024-05-06,21:32:00,CUST02393,PROD0033,STR012,Offline,5,41901.35,0,209506.75,Cash
ORD009722,2024-06-25,16:39:00,CUST00964,PROD0179,STR002,Online,1,46203.24,0,46203.24,Cash
ORD009723,2025-10-08,18:31:00,CUST02417,PROD0188,STR009,Online,1,10731.7,10,9658.53,Card
ORD009724,2025-07-24,21:22:00,CUST01807,PROD0043,STR015,Offline,5,33552.86,5,159376.08,Card
ORD009725,2024-03-16,16:42:00,CUST02281,PROD0136,STR008,Offline,3,2757.45,15,7031.5,UPI
ORD009726,2025-11-09,16:53:00,CUST00627,PROD0025,STR008,Online,3,34989.79,15,89223.96,Cash
ORD009727,2024-10-02,20:41:00,CUST00980,PROD0106,STR006,Offline,5,3629.5,15,15425.38,Cash
ORD009728,2024-11-22,11:03:00,CUST00214,PROD0014,STR007,Offline,1,19691.02,20,15752.82,Card
ORD009729,2024-06-03,15:24:00,CUST02099,PROD0217,STR001,Offline,4,36137.64,10,130095.5,Cash
ORD009730,2025-05-04,16:26:00,CUST01201,PROD0194,STR007,Offline,3,39782.14,5,113379.1,Cash
ORD009731,2024-06-09,20:08:00,CUST02008,PROD0249,STR006,Offline,1,38507.91,15,32731.72,Cash
ORD009732,2025-12-15,12:00:00,CUST01499,PROD0170,STR003,Offline,4,22726.54,5,86360.85,Cash
ORD009733,2024-05-16,12:15:00,CUST01012,PROD0100,STR001,Online,2,35910.88,5,68230.67,UPI
ORD009734,2024-10-02,09:55:00,CUST01347,PROD0159,STR013,Online,4,27718.93,0,110875.72,Card
ORD009735,2024-03-12,08:05:00,CUST01485,PROD0153,STR001,Offline,4,25869.99,10,93131.96,Card
ORD009736,2024-01-12,13:26:00,CUST00349,PROD0038,STR006,Online,1,39912.45,10,35921.2,Cash
ORD009737,2025-04-20,18:35:00,CUST02314,PROD0035,STR011,Offline,3,17826.77,10,48132.28,UPI
ORD009738,2025-02-19,11:02:00,CUST01432,PROD0201,STR005,Online,1,29068.51,0,29068.51,Card
ORD009739,2025-05-16,16:11:00,CUST00208,PROD0249,STR011,Offline,4,38507.91,0,154031.64,Card
ORD009740,2024-12-12,21:11:00,CUST01722,PROD0084,STR002,Online,3,19460.67,5,55462.91,Card
ORD009741,2024-02-18,13:28:00,CUST02071,PROD0231,STR009,Offline,1,4280.91,0,4280.91,UPI
ORD009742,2025-06-17,11:46:00,CUST02320,PROD0161,STR003,Offline,1,32239.94,10,29015.95,Card
ORD009743,2025-05-07,18:06:00,CUST00196,PROD0093,STR004,Offline,2,32939.74,5,62585.51,Cash
ORD009744,2025-03-15,09:14:00,CUST00742,PROD0197,STR008,Online,5,12069.81,0,60349.05,Card
ORD009745,2024-04-12,15:14:00,CUST00372,PROD0025,STR009,Online,1,34989.79,5,33240.3,UPI
ORD009746,2024-07-19,11:34:00,CUST01627,PROD0152,STR006,Online,2,31804.67,20,50887.47,Card
ORD009747,2025-03-15,18:47:00,CUST01766,PROD0051,STR004,Online,2,35456.59,10,63821.86,UPI
ORD009748,2025-06-06,08:51:00,CUST02435,PROD0009,STR012,Offline,3,6280.07,5,17898.2,UPI
ORD009749,2024-12-29,21:22:00,CUST01438,PROD0201,STR006,Online,3,29068.51,0,87205.53,Cash
ORD009750,2024-11-27,16:01:00,CUST00405,PROD0092,STR006,Online,5,4138.43,15,17588.33,Cash
ORD009751,2025-10-29,08:06:00,CUST00277,PROD0184,STR012,Online,3,41156.24,20,98774.98,UPI
ORD009752,2025-12-12,13:05:00,CUST00466,PROD0202,STR011,Offline,4,12773.77,20,40876.06,UPI
ORD009753,2024-09-01,11:18:00,CUST01885,PROD0168,STR001,Online,3,10753.72,15,27421.99,Card
ORD009754,2024-06-20,20:50:00,CUST01201,PROD0138,STR010,Offline,1,17340.85,20,13872.68,UPI
ORD009755,2025-12-25,20:30:00,CUST00372,PROD0047,STR003,Offline,3,34891.52,5,99440.83,UPI
ORD009756,2024-03-09,15:19:00,CUST00338,PROD0009,STR005,Online,1,6280.07,10,5652.06,Cash
ORD009757,2024-02-05,13:26:00,CUST00594,PROD0079,STR002,Offline,4,34994.37,20,111981.98,Card
ORD009758,2025-03-23,15:53:00,CUST00534,PROD0108,STR013,Online,3,28600.95,10,77222.56,Cash
ORD009759,2025-06-08,18:25:00,CUST00526,PROD0188,STR010,Online,4,10731.7,0,42926.8,Cash
ORD009760,2024-12-15,19:01:00,CUST01193,PROD0240,STR010,Offline,1,5959.05,5,5661.1,Card
ORD009761,2025-01-20,09:33:00,CUST02382,PROD0084,STR012,Online,1,19460.67,10,17514.6,Cash
ORD009762,2024-08-07,21:46:00,CUST02446,PROD0109,STR006,Online,2,7976.85,0,15953.7,Cash
ORD009763,2024-08-09,22:33:00,CUST00409,PROD0124,STR014,Offline,5,44102.32,15,187434.86,Card
ORD009764,2025-04-01,15:03:00,CUST01609,PROD0039,STR009,Online,1,109.23,15,92.85,Cash
ORD009765,2025-10-24,10:06:00,CUST01523,PROD0139,STR007,Offline,2,49672.37,0,99344.74,Card
ORD009766,2024-03-15,18:52:00,CUST00839,PROD0070,STR006,Online,4,15345.24,0,61380.96,Card
ORD009767,2024-10-07,19:15:00,CUST02252,PROD0190,STR002,Online,1,11329.01,5,10762.56,Card
ORD009768,2024-10-07,21:31:00,CUST01020,PROD0204,STR010,Online,2,23408.11,0,46816.22,Card
ORD009769,2024-08-11,11:08:00,CUST00299,PROD0209,STR002,Offline,4,7204.33,5,27376.45,Card
ORD009770,2025-06-22,10:47:00,CUST01660,PROD0225,STR013,Online,2,30865.85,15,52471.94,UPI
ORD009771,2024-06-22,09:55:00,CUST01816,PROD0100,STR012,Offline,4,35910.88,5,136461.34,UPI
ORD009772,2025-04-19,08:43:00,CUST02311,PROD0123,STR014,Offline,1,42644.71,10,38380.24,Card
ORD009773,2025-04-01,11:03:00,CUST01513,PROD0098,STR008,Offline,4,10160.53,15,34545.8,Cash
ORD009774,2024-06-24,11:07:00,CUST01816,PROD0122,STR008,Offline,1,37163.54,5,35305.36,UPI
ORD009775,2024-08-28,17:37:00,CUST00352,PROD0241,STR011,Offline,1,25795.93,15,21926.54,Cash
ORD009776,2025-05-05,16:46:00,CUST01684,PROD0158,STR009,Online,4,15723.74,10,56605.46,UPI
ORD009777,2025-03-09,15:36:00,CUST00901,PROD0095,STR013,Offline,4,29540.25,15,100436.85,UPI
ORD009778,2024-04-27,10:38:00,CUST01224,PROD0160,STR013,Offline,3,9116.44,5,25981.85,Card
ORD009779,2024-09-20,20:30:00,CUST01484,PROD0070,STR007,Online,4,15345.24,5,58311.91,Card
ORD009780,2024-10-11,21:41:00,CUST00605,PROD0029,STR010,Offline,1,7689.93,0,7689.93,UPI
ORD009781,2025-03-15,15:29:00,CUST01051,PROD0059,STR011,Offline,2,40029.62,20,64047.39,Cash
ORD009782,2024-05-12,22:09:00,CUST02370,PROD0137,STR007,Online,1,32106.32,0,32106.32,Card
ORD009783,2025-01-23,15:45:00,CUST01203,PROD0088,STR013,Online,3,26855.84,10,72510.77,UPI
ORD009784,2024-12-14,15:57:00,CUST00117,PROD0119,STR007,Online,5,21798.57,10,98093.56,Card
ORD009785,2025-10-03,20:42:00,CUST01185,PROD0179,STR001,Offline,4,46203.24,0,184812.96,Cash
ORD009786,2025-11-22,10:28:00,CUST01840,PROD0054,STR006,Offline,5,17151.23,15,72892.73,Card
ORD009787,2025-04-22,08:00:00,CUST01164,PROD0053,STR009,Online,2,40331.67,5,76630.17,Card
ORD009788,2025-05-24,20:26:00,CUST01787,PROD0046,STR014,Online,1,7866.18,10,7079.56,UPI
ORD009789,2024-03-24,16:14:00,CUST01997,PROD0093,STR011,Offline,4,32939.74,20,105407.17,UPI
ORD009790,2024-10-25,22:26:00,CUST00233,PROD0049,STR006,Online,5,7209.9,20,28839.6,Cash
ORD009791,2024-06-16,20:02:00,CUST01597,PROD0132,STR006,Online,1,13678.97,20,10943.18,UPI
ORD009792,2024-01-23,13:26:00,CUST02439,PROD0084,STR004,Offline,2,19460.67,0,38921.34,Card
ORD009793,2024-06-16,18:23:00,CUST01386,PROD0054,STR007,Offline,5,17151.23,0,85756.15,Card
ORD009794,2025-04-30,21:51:00,CUST00236,PROD0139,STR015,Online,2,49672.37,5,94377.5,Cash
ORD009795,2025-12-07,19:20:00,CUST00514,PROD0103,STR015,Offline,3,41382.73,0,124148.19,Cash
ORD009796,2025-11-27,19:37:00,CUST01829,PROD0122,STR009,Online,5,37163.54,15,157945.05,Cash
ORD009797,2024-12-10,17:38:00,CUST01351,PROD0163,STR003,Online,4,28508.18,15,96927.81,UPI
ORD009798,2025-05-17,16:50:00,CUST00806,PROD0081,STR007,Online,1,3054.12,20,2443.3,UPI
ORD009799,2025-06-11,09:56:00,CUST01857,PROD0152,STR010,Offline,4,31804.67,0,127218.68,UPI
ORD009800,2025-09-01,12:08:00,CUST00886,PROD0182,STR010,Online,4,33771.43,5,128331.43,Cash
ORD009801,2024-09-03,08:17:00,CUST01372,PROD0009,STR015,Online,4,6280.07,0,25120.28,UPI
ORD009802,2024-03-31,08:43:00,CUST02369,PROD0005,STR004,Online,4,38734.15,0,154936.6,UPI
ORD009803,2025-01-20,17:30:00,CUST00031,PROD0108,STR006,Online,5,28600.95,0,143004.75,Card
